timestamp,machine_id,vibration,acoustic,temperature,current,IMF_1,IMF_2,IMF_3,label
2024-07-01 12:50:00,M02,0.8,0.466,63.28,11.46,0.225,0.047,-0.023,0
2024-07-01 12:51:00,M02,0.805,0.635,68.19,11.76,0.18,-0.03,-0.022,0
2024-07-01 12:52:00,M02,0.645,0.63,64.82,11.72,0.074,-0.085,-0.021,0
2024-07-01 12:53:00,M02,0.845,0.613,66.17,11.75,0.186,0.026,-0.021,0
2024-07-01 12:54:00,M02,0.736,0.55,68.47,13.12,0.122,0.097,-0.02,0
2024-07-01 12:55:00,M02,0.772,0.594,65.59,10.9,0.126,-0.063,-0.019,0
2024-07-01 12:56:00,M02,0.831,0.722,65.09,12.44,0.126,-0.05,-0.018,0
2024-07-01 12:57:00,M02,0.787,0.636,63.6,12.92,0.182,0.068,-0.017,0
2024-07-01 12:58:00,M02,0.81,0.526,66.25,11.52,0.22,0.074,-0.016,0
2024-07-01 12:59:00,M02,0.689,0.591,62.08,11.38,0.196,0.108,-0.015,0
2024-07-01 13:00:00,M02,1.29,0.853,77.78,14.19,0.245,0.059,-0.014,1
2024-07-01 13:01:00,M02,0.827,0.592,65.29,12.14,0.192,-0.011,-0.013,0
2024-07-01 13:02:00,M02,0.713,0.668,67.55,12.75,0.14,0.055,-0.012,0
2024-07-01 13:03:00,M02,0.823,0.63,67.47,11.46,0.192,0.051,-0.011,0
2024-07-01 13:04:00,M02,0.753,0.565,68.88,11.64,0.199,0.019,-0.01,0
2024-07-01 13:05:00,M02,0.788,0.533,68.34,10.67,0.137,-0.096,-0.009,0
2024-07-01 13:06:00,M02,0.803,0.539,65.75,11.19,0.178,-0.04,-0.008,0
2024-07-01 13:07:00,M02,0.812,0.653,66.17,12.41,0.105,0.128,-0.007,0
2024-07-01 13:08:00,M02,0.816,0.54,63.09,12.28,0.103,-0.047,-0.006,0
2024-07-01 13:09:00,M02,0.818,0.663,67.59,13.08,0.109,-0.124,-0.005,0
2024-07-01 13:10:00,M02,0.841,0.657,64.93,11.13,0.126,-0.115,-0.004,0
2024-07-01 13:11:00,M02,0.875,0.534,62.68,12.44,0.173,0.101,-0.003,0
2024-07-01 13:12:00,M02,0.827,0.641,65.5,12.02,0.241,-0.03,-0.002,0
2024-07-01 13:13:00,M02,0.77,0.588,64.43,11.5,0.167,-0.028,-0.001,0
2024-07-01 13:14:00,M02,0.874,0.494,61.52,11.69,0.239,0.088,-0.0,0
2024-07-01 13:15:00,M02,0.793,0.535,66.86,12.45,0.194,0.021,0.001,0
2024-07-01 13:16:00,M02,0.849,0.607,66.31,11.69,0.099,-0.054,0.002,0
2024-07-01 13:17:00,M02,0.805,0.608,63.01,11.35,0.115,0.037,0.003,0
2024-07-01 13:18:00,M02,0.804,0.691,65.69,12.06,0.135,-0.021,0.004,0
2024-07-01 13:19:00,M02,0.726,0.508,65.49,12.14,0.144,-0.063,0.005,0
2024-07-01 13:20:00,M02,0.732,0.616,67.33,11.53,0.185,0.094,0.006,0
2024-07-01 13:21:00,M02,0.8,0.569,63.87,11.63,0.22,0.009,0.007,0
2024-07-01 13:22:00,M02,0.812,0.636,61.88,11.51,0.121,0.04,0.008,0
2024-07-01 13:23:00,M02,0.823,0.564,62.51,12.16,0.202,-0.037,0.009,0
2024-07-01 13:24:00,M02,0.741,0.638,66.82,11.32,0.087,-0.031,0.01,0
2024-07-01 13:25:00,M02,0.73,0.626,67.28,12.13,0.154,0.103,0.011,0
2024-07-01 13:26:00,M02,0.751,0.644,65.37,12.02,0.08,-0.034,0.012,0
2024-07-01 13:27:00,M02,0.811,0.719,64.54,12.03,0.224,0.122,0.013,0
2024-07-01 13:28:00,M02,0.754,0.772,64.92,12.55,0.225,0.143,0.014,0
2024-07-01 13:29:00,M02,0.753,0.576,69.93,10.77,0.182,0.085,0.015,0
2024-07-01 13:30:00,M02,0.834,0.611,68.35,11.59,0.132,-0.017,0.016,0
2024-07-01 13:31:00,M02,0.753,0.545,63.37,12.0,0.142,0.009,0.017,0
2024-07-01 13:32:00,M02,0.864,0.598,60.91,12.25,0.201,-0.078,0.017,0
2024-07-01 13:33:00,M02,0.807,0.67,64.92,12.1,0.171,-0.047,0.018,0
2024-07-01 13:34:00,M02,0.774,0.562,65.12,12.45,0.199,-0.084,0.019,0
2024-07-01 13:35:00,M02,0.857,0.563,64.71,12.66,0.136,-0.097,0.02,0
2024-07-01 13:36:00,M02,1.204,0.851,77.35,15.64,0.169,-0.152,0.021,1
2024-07-01 13:37:00,M02,0.731,0.611,62.88,11.15,0.075,0.027,0.022,0
2024-07-01 13:38:00,M02,0.792,0.642,66.0,12.35,0.179,0.063,0.023,0
2024-07-01 13:39:00,M02,0.799,0.557,62.21,11.36,0.166,0.091,0.024,0
2024-07-01 13:40:00,M02,0.823,0.553,63.52,10.79,0.105,-0.046,0.025,0
2024-07-01 13:41:00,M02,0.82,0.526,64.8,11.19,0.141,-0.0,0.026,0
2024-07-01 13:42:00,M02,0.774,0.534,64.59,12.39,0.175,0.094,0.026,0
2024-07-01 13:43:00,M02,0.767,0.52,66.24,12.57,0.101,0.005,0.027,0
2024-07-01 13:44:00,M02,0.818,0.634,65.07,13.81,0.18,0.088,0.028,0
2024-07-01 13:45:00,M02,0.724,0.565,61.32,11.83,0.191,0.022,0.029,0
2024-07-01 13:46:00,M02,0.757,0.641,64.37,12.29,0.084,0.09,0.03,0
2024-07-01 13:47:00,M02,0.811,0.532,61.61,12.13,0.111,0.042,0.031,0
2024-07-01 13:48:00,M02,0.841,0.586,62.63,12.51,0.127,-0.002,0.031,0
2024-07-01 13:49:00,M02,0.751,0.623,66.82,11.38,0.098,-0.044,0.032,0
2024-07-01 13:50:00,M02,0.814,0.609,66.3,12.03,0.163,-0.058,0.033,0
2024-07-01 13:51:00,M02,1.161,0.929,78.39,16.63,0.258,-0.005,0.034,1
2024-07-01 13:52:00,M02,0.855,0.582,68.26,12.07,0.215,-0.041,0.034,0
2024-07-01 13:53:00,M02,0.802,0.591,65.53,11.88,0.14,0.069,0.035,0
2024-07-01 13:54:00,M02,0.827,0.553,65.68,12.76,0.19,-0.092,0.036,0
2024-07-01 13:55:00,M02,0.696,0.541,66.38,12.43,0.16,-0.039,0.036,0
2024-07-01 13:56:00,M02,0.753,0.586,64.32,12.32,0.188,-0.004,0.037,0
2024-07-01 13:57:00,M02,0.806,0.635,62.08,12.11,0.161,0.056,0.038,0
2024-07-01 13:58:00,M02,0.846,0.627,64.95,11.87,0.129,0.022,0.038,0
2024-07-01 13:59:00,M02,0.821,0.601,63.82,11.74,0.195,0.118,0.039,0
2024-07-01 14:00:00,M02,0.841,0.627,65.13,11.28,0.234,-0.123,0.04,0
2024-07-01 14:01:00,M02,0.883,0.673,64.7,12.14,0.209,0.094,0.04,0
2024-07-01 14:02:00,M02,0.826,0.573,63.93,11.94,0.195,-0.02,0.041,0
2024-07-01 14:03:00,M02,0.787,0.63,62.77,11.75,0.202,0.056,0.041,0
2024-07-01 14:04:00,M02,0.733,0.553,63.88,12.07,0.22,0.026,0.042,0
2024-07-01 14:05:00,M02,0.809,0.71,64.02,11.89,0.168,-0.091,0.043,0
2024-07-01 14:06:00,M02,0.817,0.565,68.48,12.19,0.245,0.067,0.043,0
2024-07-01 14:07:00,M02,0.771,0.583,64.75,12.42,0.204,-0.115,0.044,0
2024-07-01 14:08:00,M02,0.86,0.607,64.57,11.66,0.137,-0.036,0.044,0
2024-07-01 14:09:00,M02,0.823,0.559,65.18,11.94,0.164,-0.035,0.044,0
2024-07-01 14:10:00,M02,0.854,0.548,63.8,12.05,0.22,0.087,0.045,0
2024-07-01 14:11:00,M02,0.743,0.607,66.04,11.99,0.218,0.085,0.045,0
2024-07-01 14:12:00,M02,1.114,0.852,75.71,14.59,0.29,0.025,0.046,1
2024-07-01 14:13:00,M02,0.792,0.638,63.35,12.13,0.204,-0.029,0.046,0
2024-07-01 14:14:00,M02,0.759,0.536,66.36,12.28,0.094,-0.022,0.047,0
2024-07-01 14:15:00,M02,0.786,0.568,64.46,11.68,0.103,-0.089,0.047,0
2024-07-01 14:16:00,M02,0.859,0.586,62.44,12.43,0.24,-0.033,0.047,0
2024-07-01 14:17:00,M02,1.239,0.999,73.69,14.05,0.169,-0.144,0.048,1
2024-07-01 14:18:00,M02,0.703,0.61,62.94,12.97,0.113,-0.001,0.048,0
2024-07-01 14:19:00,M02,0.795,0.579,66.25,12.46,0.179,0.114,0.048,0
2024-07-01 14:20:00,M02,0.74,0.547,64.67,11.96,0.126,0.101,0.048,0
2024-07-01 14:21:00,M02,0.76,0.556,61.57,11.75,0.199,0.014,0.049,0
2024-07-01 14:22:00,M02,1.125,1.002,79.69,15.44,0.211,-0.088,0.049,1
2024-07-01 14:23:00,M02,0.863,0.601,67.14,12.45,0.253,-0.056,0.049,0
2024-07-01 14:24:00,M02,0.839,0.603,66.2,12.56,0.245,-0.092,0.049,0
2024-07-01 14:25:00,M02,0.87,0.572,64.92,11.48,0.139,0.041,0.049,0
2024-07-01 14:26:00,M02,0.87,0.571,64.39,11.47,0.145,-0.053,0.05,0
2024-07-01 14:27:00,M02,0.816,0.578,63.53,12.25,0.137,0.063,0.05,0
2024-07-01 14:28:00,M02,0.873,0.609,63.23,12.38,0.156,-0.082,0.05,0
2024-07-01 14:29:00,M02,0.813,0.634,65.38,11.76,0.117,0.064,0.05,0
2024-07-01 14:30:00,M02,0.896,0.531,66.77,11.48,0.173,-0.037,0.05,0
2024-07-01 14:31:00,M02,0.877,0.613,62.51,12.03,0.21,0.117,0.05,0
2024-07-01 14:32:00,M02,0.774,0.573,71.36,11.64,0.127,-0.097,0.05,0
2024-07-01 14:33:00,M02,0.9,0.631,65.18,12.14,0.155,-0.12,0.05,0
2024-07-01 14:34:00,M02,0.86,0.549,62.39,12.86,0.215,-0.02,0.05,0
2024-07-01 14:35:00,M02,0.772,0.558,68.7,11.0,0.111,0.109,0.05,0
2024-07-01 14:36:00,M02,1.238,0.949,77.39,16.12,0.218,0.07,0.05,1
2024-07-01 14:37:00,M02,0.864,0.658,66.31,12.47,0.237,0.083,0.05,0
2024-07-01 14:38:00,M02,1.103,0.782,73.4,15.07,0.175,0.074,0.05,1
2024-07-01 14:39:00,M02,0.785,0.591,64.6,12.12,0.218,-0.097,0.05,0
2024-07-01 14:40:00,M02,0.753,0.648,63.51,12.89,0.104,-0.001,0.049,0
2024-07-01 14:41:00,M02,0.915,0.619,65.32,11.52,0.244,0.024,0.049,0
2024-07-01 14:42:00,M02,0.818,0.565,67.09,12.06,0.097,0.087,0.049,0
2024-07-01 14:43:00,M02,0.8,0.521,66.57,12.68,0.144,0.033,0.049,0
2024-07-01 14:44:00,M02,0.855,0.568,66.19,12.14,0.149,-0.062,0.049,0
2024-07-01 14:45:00,M02,0.771,0.678,65.61,12.5,0.142,0.077,0.048,0
2024-07-01 14:46:00,M02,0.858,0.62,61.68,11.96,0.215,-0.113,0.048,0
2024-07-01 14:47:00,M02,0.825,0.585,63.85,11.79,0.229,-0.024,0.048,0
2024-07-01 14:48:00,M02,0.709,0.613,68.84,11.9,0.086,0.103,0.048,0
2024-07-01 14:49:00,M02,1.093,0.843,77.95,15.58,0.17,-0.135,0.047,1
2024-07-01 14:50:00,M02,0.779,0.558,64.52,11.79,0.228,-0.006,0.047,0
2024-07-01 14:51:00,M02,0.775,0.602,64.61,12.21,0.143,-0.026,0.047,0
2024-07-01 14:52:00,M02,0.807,0.598,66.74,12.08,0.099,0.068,0.046,0
2024-07-01 14:53:00,M02,0.815,0.578,64.09,12.48,0.167,0.067,0.046,0
2024-07-01 14:54:00,M02,0.82,0.608,63.49,11.71,0.241,-0.096,0.046,0
2024-07-01 14:55:00,M02,0.817,0.612,65.42,12.43,0.193,-0.121,0.045,0
2024-07-01 14:56:00,M02,0.765,0.461,66.0,12.16,0.223,0.004,0.045,0
2024-07-01 14:57:00,M02,0.823,0.541,64.95,12.18,0.109,-0.05,0.044,0
2024-07-01 14:58:00,M02,0.85,0.584,62.05,11.64,0.225,0.068,0.044,0
2024-07-01 14:59:00,M02,1.157,0.904,79.0,14.32,0.205,0.031,0.043,1
2024-07-01 15:00:00,M02,0.736,0.606,63.52,11.51,0.219,0.025,0.043,0
2024-07-01 15:01:00,M02,0.717,0.574,68.45,12.05,0.179,-0.025,0.042,0
2024-07-01 15:02:00,M02,0.827,0.687,65.35,11.95,0.218,0.091,0.042,0
2024-07-01 15:03:00,M02,0.768,0.673,66.32,11.84,0.215,-0.062,0.041,0
2024-07-01 15:04:00,M02,0.76,0.604,66.15,11.85,0.099,0.093,0.041,0
2024-07-01 15:05:00,M02,0.765,0.602,65.9,11.04,0.125,-0.084,0.04,0
2024-07-01 15:06:00,M02,0.822,0.596,69.13,13.02,0.11,0.077,0.039,0
2024-07-01 15:07:00,M02,0.73,0.607,65.37,10.46,0.123,-0.092,0.039,0
2024-07-01 15:08:00,M02,0.848,0.584,65.02,12.43,0.158,-0.107,0.038,0
2024-07-01 15:09:00,M02,0.795,0.605,60.97,12.45,0.095,-0.049,0.037,0
2024-07-01 15:10:00,M02,0.793,0.666,65.53,12.12,0.126,-0.025,0.037,0
2024-07-01 15:11:00,M02,0.713,0.606,63.92,12.04,0.165,0.074,0.036,0
2024-07-01 15:12:00,M02,0.882,0.547,65.5,12.16,0.097,0.082,0.035,0
2024-07-01 15:13:00,M02,0.759,0.684,65.11,12.04,0.105,-0.016,0.035,0
2024-07-01 15:14:00,M02,0.79,0.668,65.89,12.02,0.191,0.118,0.034,0
2024-07-01 15:15:00,M02,0.766,0.595,65.69,12.05,0.105,-0.034,0.033,0
2024-07-01 15:16:00,M02,0.773,0.559,66.97,11.62,0.209,-0.017,0.032,0
2024-07-01 15:17:00,M02,1.201,0.923,77.61,15.28,0.297,0.109,0.032,1
2024-07-01 15:18:00,M02,0.814,0.591,70.22,11.73,0.161,0.076,0.031,0
2024-07-01 15:19:00,M02,0.887,0.591,66.71,11.16,0.178,0.114,0.03,0
2024-07-01 15:20:00,M02,1.271,0.885,77.02,15.01,0.305,-0.098,0.029,1
2024-07-01 15:21:00,M02,0.792,0.482,63.68,11.67,0.176,-0.059,0.028,0
2024-07-01 15:22:00,M02,0.897,0.638,66.28,11.66,0.163,0.123,0.028,0
2024-07-01 15:23:00,M02,0.866,0.617,65.25,11.72,0.228,-0.043,0.027,0
2024-07-01 15:24:00,M02,0.783,0.627,66.19,12.05,0.089,0.014,0.026,0
2024-07-01 15:25:00,M02,0.777,0.585,61.79,12.02,0.189,0.093,0.025,0
2024-07-01 15:26:00,M02,0.799,0.572,67.67,12.37,0.096,-0.011,0.024,0
2024-07-01 15:27:00,M02,0.867,0.58,65.66,12.79,0.184,-0.025,0.023,0
2024-07-01 15:28:00,M02,0.767,0.617,68.23,11.6,0.118,0.048,0.022,0
2024-07-01 15:29:00,M02,0.752,0.618,65.14,11.32,0.207,0.06,0.022,0
2024-07-01 15:30:00,M02,0.776,0.554,66.11,12.71,0.226,-0.076,0.021,0
2024-07-01 15:31:00,M02,0.786,0.617,65.42,12.69,0.182,0.052,0.02,0
2024-07-01 15:32:00,M02,0.78,0.651,65.74,11.74,0.097,0.091,0.019,0
2024-07-01 15:33:00,M02,0.777,0.541,63.95,12.84,0.198,-0.036,0.018,0
2024-07-01 15:34:00,M02,1.104,0.955,81.57,14.03,0.21,-0.106,0.017,1
2024-07-01 15:35:00,M02,0.748,0.59,65.73,11.68,0.212,0.082,0.016,0
2024-07-01 15:36:00,M02,0.765,0.622,66.32,11.83,0.108,-0.097,0.015,0
2024-07-01 15:37:00,M02,0.888,0.592,63.55,11.48,0.132,0.018,0.014,0
2024-07-01 15:38:00,M02,0.775,0.609,65.1,12.21,0.192,0.014,0.013,0
2024-07-01 15:39:00,M02,0.771,0.671,65.72,12.24,0.138,-0.1,0.012,0
2024-07-01 15:40:00,M02,0.881,0.645,64.39,12.26,0.264,0.042,0.011,0
2024-07-01 15:41:00,M02,0.745,0.549,66.07,12.81,0.114,0.017,0.01,0
2024-07-01 15:42:00,M02,0.792,0.572,62.87,11.46,0.119,0.11,0.009,0
2024-07-01 15:43:00,M02,0.727,0.643,65.71,11.87,0.199,0.114,0.008,0
2024-07-01 15:44:00,M02,0.768,0.632,64.72,11.83,0.124,-0.068,0.007,0
2024-07-01 15:45:00,M02,0.782,0.602,66.6,10.98,0.231,0.11,0.006,0
2024-07-01 15:46:00,M02,0.794,0.658,64.53,11.6,0.163,0.002,0.005,0
2024-07-01 15:47:00,M02,0.795,0.586,64.37,12.08,0.133,0.085,0.004,0
2024-07-01 15:48:00,M02,0.893,0.633,67.87,11.69,0.22,-0.019,0.003,0
2024-07-01 15:49:00,M02,0.795,0.678,66.49,11.71,0.226,0.124,0.002,0
2024-07-01 15:50:00,M02,0.78,0.554,67.4,12.12,0.129,-0.045,0.001,0
2024-07-01 15:51:00,M02,0.845,0.645,65.16,12.18,0.104,0.123,0.0,0
2024-07-01 15:52:00,M02,0.692,0.624,65.79,12.59,0.087,-0.102,-0.001,0
2024-07-01 15:53:00,M02,0.785,0.657,65.57,13.33,0.08,-0.052,-0.002,0
2024-07-01 15:54:00,M02,0.76,0.562,63.54,11.87,0.228,-0.01,-0.003,0
2024-07-01 15:55:00,M02,0.769,0.627,64.19,12.42,0.196,-0.074,-0.004,0
2024-07-01 15:56:00,M02,0.683,0.633,63.96,11.82,0.094,0.11,-0.005,0
2024-07-01 15:57:00,M02,0.754,0.503,64.83,11.68,0.138,-0.008,-0.006,0
2024-07-01 15:58:00,M02,0.817,0.591,63.87,12.17,0.132,-0.081,-0.007,0
2024-07-01 15:59:00,M02,1.151,0.805,78.8,14.88,0.245,0.062,-0.008,1
2024-07-01 16:00:00,M02,0.677,0.659,65.52,12.45,0.115,0.04,-0.009,0
2024-07-01 16:01:00,M02,0.863,0.676,62.58,12.02,0.229,0.084,-0.01,0
2024-07-01 16:02:00,M02,0.727,0.64,68.56,12.25,0.077,0.049,-0.011,0
2024-07-01 16:03:00,M02,0.825,0.563,65.77,11.99,0.189,0.056,-0.012,0
2024-07-01 16:04:00,M02,0.851,0.616,65.93,12.28,0.092,0.021,-0.013,0
2024-07-01 16:05:00,M02,0.805,0.65,64.38,12.61,0.234,-0.016,-0.014,0
2024-07-01 16:06:00,M02,0.786,0.625,65.56,11.5,0.233,-0.122,-0.015,0
2024-07-01 16:07:00,M02,0.729,0.585,65.92,12.42,0.168,0.056,-0.016,0
2024-07-01 16:08:00,M02,1.245,0.931,73.92,16.21,0.141,0.05,-0.016,1
2024-07-01 16:09:00,M02,0.821,0.597,63.4,11.63,0.082,0.022,-0.017,0
2024-07-01 16:10:00,M02,1.184,0.877,78.59,15.52,0.183,-0.147,-0.018,1
2024-07-01 16:11:00,M02,0.758,0.469,64.95,11.4,0.115,0.057,-0.019,0
2024-07-01 16:12:00,M02,0.807,0.607,63.09,11.74,0.091,-0.118,-0.02,0
2024-07-01 16:13:00,M02,0.814,0.566,63.2,12.68,0.241,0.042,-0.021,0
2024-07-01 16:14:00,M02,0.825,0.554,62.89,11.59,0.196,0.08,-0.022,0
2024-07-01 16:15:00,M02,0.821,0.582,67.35,12.28,0.115,-0.107,-0.023,0
2024-07-01 16:16:00,M02,0.822,0.621,60.64,12.73,0.107,0.074,-0.024,0
2024-07-01 16:17:00,M02,0.8,0.628,63.25,11.75,0.231,-0.073,-0.025,0
2024-07-01 16:18:00,M02,1.194,0.839,78.18,12.95,0.18,0.111,-0.026,1
2024-07-01 16:19:00,M02,0.808,0.616,63.39,12.28,0.167,-0.079,-0.026,0
2024-07-01 16:20:00,M02,0.76,0.64,61.37,12.75,0.155,-0.083,-0.027,0
2024-07-01 16:21:00,M02,0.829,0.593,63.13,11.93,0.1,0.024,-0.028,0
2024-07-01 16:22:00,M02,0.751,0.664,66.0,11.54,0.171,0.045,-0.029,0
2024-07-01 16:23:00,M02,1.251,1.053,79.06,15.0,0.185,0.122,-0.03,1
2024-07-01 16:24:00,M02,0.888,0.494,65.26,11.06,0.214,0.029,-0.03,0
2024-07-01 16:25:00,M02,0.812,0.691,69.49,12.38,0.197,-0.002,-0.031,0
2024-07-01 16:26:00,M02,0.756,0.6,70.36,11.94,0.191,-0.076,-0.032,0
2024-07-01 16:27:00,M02,0.876,0.612,62.22,11.86,0.166,0.041,-0.033,0
2024-07-01 16:28:00,M02,1.258,0.878,77.05,14.95,0.365,-0.114,-0.034,1
2024-07-01 16:29:00,M02,0.773,0.531,64.19,11.05,0.129,-0.072,-0.034,0
2024-07-01 16:30:00,M02,0.842,0.533,67.24,11.92,0.103,-0.05,-0.035,0
2024-07-01 16:31:00,M02,0.822,0.568,66.54,11.61,0.124,-0.095,-0.036,0
2024-07-01 16:32:00,M02,1.161,1.017,76.1,14.66,0.327,0.053,-0.036,1
2024-07-01 16:33:00,M02,0.856,0.648,68.02,11.45,0.146,-0.115,-0.037,0
2024-07-01 16:34:00,M02,0.702,0.613,64.43,12.74,0.167,0.062,-0.038,0
2024-07-01 16:35:00,M02,0.87,0.656,65.44,11.92,0.167,-0.072,-0.038,0
2024-07-01 16:36:00,M02,0.794,0.567,60.62,12.42,0.097,0.108,-0.039,0
2024-07-01 16:37:00,M02,0.779,0.579,67.76,11.98,0.162,-0.114,-0.04,0
2024-07-01 16:38:00,M02,0.796,0.632,66.07,11.16,0.108,-0.085,-0.04,0
2024-07-01 16:39:00,M02,1.065,1.019,79.28,16.94,0.31,0.128,-0.041,1
2024-07-01 16:40:00,M02,0.75,0.645,66.75,11.16,0.099,-0.101,-0.041,0
2024-07-01 16:41:00,M02,0.912,0.553,67.97,11.9,0.231,-0.012,-0.042,0
2024-07-01 16:42:00,M02,0.849,0.605,67.88,11.36,0.153,0.045,-0.042,0
2024-07-01 16:43:00,M02,0.731,0.613,66.6,12.14,0.162,0.038,-0.043,0
2024-07-01 16:44:00,M02,0.8,0.589,61.86,12.01,0.128,-0.065,-0.044,0
2024-07-01 16:45:00,M02,1.134,0.779,76.91,14.94,0.214,-0.059,-0.044,1
2024-07-01 16:46:00,M02,0.796,0.604,65.1,11.21,0.205,-0.01,-0.044,0
2024-07-01 16:47:00,M02,0.764,0.548,66.3,12.48,0.146,-0.083,-0.045,0
2024-07-01 16:48:00,M02,1.238,0.921,77.39,14.64,0.203,0.064,-0.045,1
2024-07-01 16:49:00,M02,0.821,0.642,65.32,12.85,0.231,-0.115,-0.046,0
2024-07-01 16:50:00,M02,0.932,0.575,61.71,10.93,0.122,-0.008,-0.046,0
2024-07-01 16:51:00,M02,0.781,0.618,62.81,12.44,0.177,-0.041,-0.047,0
2024-07-01 16:52:00,M02,0.766,0.623,65.14,12.44,0.139,0.027,-0.047,0
2024-07-01 16:53:00,M02,1.138,0.864,79.25,15.56,0.322,0.024,-0.047,1
2024-07-01 16:54:00,M02,0.836,0.69,60.29,12.53,0.156,-0.1,-0.048,0
2024-07-01 16:55:00,M02,0.86,0.511,65.54,11.73,0.229,0.013,-0.048,0
2024-07-01 16:56:00,M02,0.828,0.505,65.21,12.61,0.148,0.047,-0.048,0
2024-07-01 16:57:00,M02,0.749,0.621,64.26,13.13,0.175,0.084,-0.048,0
2024-07-01 16:58:00,M02,0.723,0.579,65.3,11.59,0.09,0.008,-0.049,0
2024-07-01 16:59:00,M02,0.826,0.672,64.2,11.15,0.227,-0.029,-0.049,0
2024-07-01 17:00:00,M02,0.826,0.597,65.13,11.61,0.175,0.114,-0.049,0
2024-07-01 17:01:00,M02,0.773,0.464,65.38,12.35,0.198,-0.031,-0.049,0
2024-07-01 17:02:00,M02,0.889,0.57,64.59,11.71,0.257,-0.038,-0.049,0
2024-07-01 17:03:00,M02,0.704,0.668,63.59,11.91,0.103,-0.084,-0.05,0
2024-07-01 17:04:00,M02,0.755,0.641,62.67,11.98,0.157,0.022,-0.05,0
2024-07-01 17:05:00,M02,0.792,0.576,60.29,12.14,0.187,-0.027,-0.05,0
2024-07-01 17:06:00,M02,0.789,0.523,66.57,11.36,0.139,0.062,-0.05,0
2024-07-01 17:07:00,M02,1.115,0.912,78.75,14.67,0.313,-0.079,-0.05,1
2024-07-01 17:08:00,M02,0.763,0.58,64.33,11.32,0.184,0.051,-0.05,0
2024-07-01 17:09:00,M02,1.236,0.91,76.32,14.72,0.351,0.147,-0.05,1
2024-07-01 17:10:00,M02,0.76,0.57,64.12,11.99,0.226,-0.001,-0.05,0
2024-07-01 17:11:00,M02,0.805,0.715,61.77,11.97,0.164,0.116,-0.05,0
2024-07-01 17:12:00,M02,0.841,0.57,65.04,12.77,0.122,-0.045,-0.05,0
2024-07-01 17:13:00,M02,0.774,0.553,67.16,11.83,0.098,-0.058,-0.05,0
2024-07-01 17:14:00,M02,0.794,0.636,66.49,11.98,0.131,-0.102,-0.05,0
2024-07-01 17:15:00,M02,0.789,0.528,63.26,12.34,0.139,0.087,-0.05,0
2024-07-01 17:16:00,M02,1.21,0.904,77.53,15.48,0.256,-0.171,-0.05,1
2024-07-01 17:17:00,M02,0.88,0.614,64.44,12.16,0.256,0.078,-0.049,0
2024-07-01 17:18:00,M02,0.737,0.586,68.92,12.48,0.195,-0.113,-0.049,0
2024-07-01 17:19:00,M02,0.861,0.581,63.35,12.35,0.182,-0.034,-0.049,0
2024-07-01 17:20:00,M02,0.784,0.612,64.12,12.24,0.218,-0.047,-0.049,0
2024-07-01 17:21:00,M02,0.699,0.628,65.35,12.45,0.106,-0.097,-0.049,0
2024-07-01 17:22:00,M02,1.129,0.912,76.36,14.68,0.156,-0.002,-0.049,1
2024-07-01 17:23:00,M02,0.785,0.594,67.0,12.22,0.116,-0.074,-0.048,0
2024-07-01 17:24:00,M02,0.745,0.52,63.21,10.99,0.086,0.081,-0.048,0
2024-07-01 17:25:00,M02,0.758,0.629,66.05,11.66,0.084,0.108,-0.048,0
2024-07-01 17:26:00,M02,0.76,0.592,62.03,11.22,0.157,0.046,-0.047,0
2024-07-01 17:27:00,M02,1.173,0.987,75.2,14.15,0.259,-0.177,-0.047,1
2024-07-01 17:28:00,M02,0.876,0.491,66.65,11.51,0.183,0.04,-0.047,0
2024-07-01 17:29:00,M02,0.803,0.624,62.94,11.35,0.123,-0.091,-0.046,0
2024-07-01 17:30:00,M02,0.791,0.647,69.37,11.74,0.165,0.07,-0.046,0
2024-07-01 17:31:00,M02,0.805,0.541,64.12,10.91,0.104,0.038,-0.046,0
2024-07-01 17:32:00,M02,0.771,0.542,62.92,11.06,0.175,0.067,-0.045,0
2024-07-01 17:33:00,M02,0.775,0.607,64.81,11.14,0.161,0.048,-0.045,0
2024-07-01 17:34:00,M02,0.764,0.639,67.29,11.47,0.12,-0.122,-0.044,0
2024-07-01 17:35:00,M02,0.744,0.593,65.08,12.26,0.118,-0.111,-0.044,0
2024-07-01 17:36:00,M02,0.802,0.668,63.77,11.06,0.211,-0.029,-0.043,0
2024-07-01 17:37:00,M02,0.819,0.595,68.03,12.65,0.1,-0.095,-0.043,0
2024-07-01 17:38:00,M02,0.794,0.625,68.19,11.32,0.128,0.095,-0.042,0
2024-07-01 17:39:00,M02,0.825,0.664,64.08,11.62,0.149,-0.128,-0.042,0
2024-07-01 17:40:00,M02,0.733,0.574,65.4,12.24,0.109,-0.026,-0.041,0
2024-07-01 17:41:00,M02,0.811,0.662,62.9,12.35,0.099,0.093,-0.041,0
2024-07-01 17:42:00,M02,0.771,0.629,62.64,12.71,0.175,0.125,-0.04,0
2024-07-01 17:43:00,M02,0.746,0.61,65.52,11.01,0.148,0.075,-0.039,0
2024-07-01 17:44:00,M02,0.821,0.547,62.43,12.78,0.203,0.041,-0.039,0
2024-07-01 17:45:00,M02,0.824,0.635,63.99,12.2,0.2,-0.009,-0.038,0
2024-07-01 17:46:00,M02,0.882,0.553,64.51,12.16,0.211,0.052,-0.037,0
